心					heart; mind, intelligence; soul; 5th lunar mansion, determinative star α Scorpii (Antares)	heart	Heart	Heart	Cœur	"This character, a pictographic representation of the heart, is among the most widely used primitives we shall meet.  -  * As a primitive, it can take three forms, to which we shall assign three distinct meanings. In its kanji-form, it appears BENEATH or to the RIGHT of its relative primitive and means th physical organ of the heart.  To the LEFT, it is abbreviated to three strokes, ⺖,  and means a wildly emotional state of mind. And finally, at the very BOTTOM, it can take the form ⺗, in which case we give it the meaning of a valentine.  -  The four chambers in the heart. In the West, we point to our head when asked about the mind. In the East, they point to the heart. So then, the radical for ""state of mind""…　　　　　　　　　　　　　　　　　　　　RTK2:　シン　安心　あんしん(peace of mind).  -  Heart needs three drops of blood to work."	Cette représentation pictographique du coeur compte parmi les composants les plus employés. C'est peut-être aussi l'un des plus difficiles à bien écrire.  --  * En composant, il apparaîtra sous trois formes différentes, auxquelles, comme nous avons déjà fait pour d'autres composants, nous attribuerons trois significations différentes.  - Sous la forme du kanji, il signifiera l'organe cœur, ou portera la notion de sentiments.  - À gauche, il sera abrégé en  , et signifiera état d'esprit.  - Enfin, il apparaîtra quelquefois au bas sous une autre forme, , et nous lui assignerons le sens de amoureux.	70_心_心	639	0529	563	657		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
忘					forget; neglect; miss, omit	forget	to forget	Forget	Oublier	Perish . . . heart.  -    -  You only truly forget her when she has perished in your heart.  -  To forget means that something perishes from your heart.	Périr...sentiments. Lorsque périssent nos sentiments, nous oublions.  --	30_心_忘	640	0530	564	658		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
忍					endure, bear, suffer; forbear	endure	to endure	Endure	Supporter	Blade . . . heart. Endure here means long-suffering patience.  -    -  A ninja must be able to endure the pain of clinging to a ceiling, motionless, for hours at a time, waiting for just the right moment to drop down and thrust the blade of his sword into the hearts of his enemies. By the way, this character is used in the compound 忍者 (ninja) which is why I choose to use ninja as its primitive meaning.  -  Someone with a razor blade stuck in their heart has to endure the pain wherever they go and can tell no one about it.	Lame...cœur. Si l’on dit en français d’une chose difficile à supporter qu’elle « fend le cœur », c’est sans doute parce qu’une sorte de lame est placée au-dessus du cœur, comme une épée de Damoclès.  --	32_心_忍	642	0531	565	659		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
認					recognize, know, understand	acknowledge	to recognize		Reconnaître	"Words . . . endure.  -    -  You are given a speech about some serious mistakes of yours, and you have to endure the whole thing, because all you can do is acknowledge.  -  I never read the ""acknowledgements"" section of books or theses, because they are mostly just boring words that i must endure reading, before i can get to the interesting part. :)."	Mots...supporter. Lorsqu’on reconnaît avoir tort, ou qu’on reconnaît le droit à la parole à un interlocuteur, on est contraint de prononcer quelques mots pourtant difficiles à supporter.   --	42_言_認	643	0532		660		CJK-Hanja CJK-RTH CJK-RTK RADICAL_言
忌					jealous, envious; fear	mourning	shun	shun	Répugnant	"Snake . . . heart.  -    -  Remember the tale of Cleopatra? She was MOURNING the loss of her Marc Antony, so she placed the asp SNAKE to her HEART.  -  You are mourning the death of a relative, and it feels as if a snake had bitten into your heart. -- ""mourning feels like snake-bitten heart""."	Serpent...cœur. Certains films d’horreur pourront aider.  --	30_心_忌	644	1778	1795	661		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
志					purpose, will, determination; annals	intention	Aspiration	Aspiration	Dessein	Samurai . . . heart.  -    -  A samurai´s intentions always come from the heart.  -  Gentleman always have hearts full of good intentions.	Lisez le dessein du vieux professeur : ce qu’il a sur le cœur.   --	42_心_志	645	0533	568	662		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
誌					write down; record; magazine	document	Annals		Document	Words . . . intention.  -    -  A will is an important document that contains your final word on how you intend to distribute your assets.  -  This is quite simple: a document is a set of words describing your intentions.	Tout document contient des mots cachant un dessein entre les lignes.  --	40_言_誌	646	0534		663		CJK-Hanja CJK-RTH CJK-RTK RADICAL_言
忠					loyalty, devotion, fidelity	loyalty	loyal	loyal	Loyal	In the middle of a . . . heart.  -    -  Their true loyalty exists in the middle of their hearts.  -  Your loyalty is to what´s in your heart.	Sentiments...milieu. Il s’agit de faire trouver le juste milieu à nos sentiments.   --	42_心_忠	648	1756	1790	664		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
串					string; relatives; conspire	shish kebab	string together	string together	Brochette	"This pictograph of two pieces of meat on a skewer, a shish kebab, will help us in the next frame.  -    -  Naka naka , ""who´s there?"" shish kebab .... ""shish kebab who?"".  -  This is a pictograph if ever I saw one. Two chunks of meat on a skewer."	Ce pictogramme d’une brochette est évident.  --	12_丨_串	649	1504	1506	666		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_丨
患					suffer, worry about; suffering	afflicted	troubles	troubles	Souci, patient	Shish kebab . . . heart.  -    -  A person who is afflicted with the vampire disease can only be killed with a sheesh-kebab through the heart.  -  If you are afflicted with severe heartburn, eating a spicy shish kebab will feel only slightly less painful than having it jammed straight into your heart.	Ce kanji dont un sens associé est patient peut se voir de la manière suivante : Une brochette de sentiments divers pèse sur la conscience, et l’on commence à se faire des soucis. Puis on se fait tellement de soucis que l’on finit par être atteint de quelque mal.  --	50_心_患	650	1781	1796	667		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
思					think, consider, ponder; final particle	think	to consider	Consider	Penser	Brains . . . heart.  -    -  Think with your brain NOT your heart.  -  To think is to use your brain over your heart.	Penser est vu comme une association entre le cerveau et les sentiments, qui distingue le rationnel et l’instinctif, le cerveau droit et le cerveau gauche.  --	50_心_思	651	0535	569	668		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
恩					kindness, mercy, charity	grace	kindness	Kindness	Faveur	Take grace in its sense of a favor freely bestowed, not in its meaning of charming manners or fluid movement. The primitives: cause . . . heart.  -    -  Grace here is a favor freely bestowed, like a good deed. So to remember this kanji, go to the local shelter, find a big dog pent up in a small cage and adopt him. That will cause a warm feeling in your heart!  -  This kanji tells us that wherever heart is the cause, grace is the consequence. Think of “grace” as a graceful act: something benevolent that comes from the heart.	Cette faveur que vous fait votre prochain (la faveur divine viendra dans quelques cadres) est causée par les sentiments.   --	42_心_恩	652	1783	570	669		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
応					should, ought to, must	apply			Combler, adéquate	"Cave . . . heart. The sense of the key word here is of something appropriate that fills a particular need, and hence ""applies.""  -    -  In the videogame Zelda, Link enters a CAVE to visit a fairy that will APPLY magic to fill his HEART containers.  -  [bravo, scottamus!] To apply for the job as a (replacement) Batman, you have to make it to the heart of the cave past all the traps he set up to test you. There, you see a table with the application form on it. Now that you think about it, the ad in the paper did say ""Those who don´t make it to the heart of the cave need not apply.""."	Ce kanji défini ce qui comble un besoin particulier ou apporte la réponse adéquate à un problème. L'appentis est devenu la cage thoracique où le cœur  comble adéquatement l’espace corres­pondant.  --		653			670		CJK-RTK RADICAL_心
意					thought, idea, opinion; think	idea	Idea	Idea	Idée	Sound . . . heart.  -    -  When you get a good IDEA you get excited and you can hear the SOUND of your HEART, it´s pounding so hard.  -  Picture someone who´s just had a great idea, but in place of a blinking light bulb over their head, you see a heart thumping with great noise. Imagine the greater the idea, the louder the sound of the beating heart.	Une idée est le bruit  du cœur.  --	62_心_意	654	0536	572	671		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
想					think, speculate, plan, consider	concept	to think	Think	Concept	"To distinguish this kanji from that of the previous frame, focus on the sense of the ""con-"" in the word ""concept."" Its elements are: inter- . . . heart.  -    -  The concept of love is basically two hearts inter-acting as one.  -  ´´Inter-heart´´ is a new therapy CONCEPT that helps macho guys share their feelings with each other."	Pour distinguer ce kanji du précédent, sans doute trouverez-vous avantage à vous concentrer sur le con- de concept : inter...sentiments.  --	42_心_想	656	0537	573	673		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
息					rest, put stop to, end, cease	breath	Breath	Breath	Respirer, souffle, fils, fructifier	Nose . . . heart.  -    -  Your breath brings oxygen in through your nose which is then pumped around your body by your heart.  -  I think I´ve met my dream girl, but there´s a problem. her breath is horrible! So, do I listen to my nose or my heart?	On s’intéresse avant tout au nez et au cœur pour savoir s’il subsiste le souffle de la vie chez un accidenté. Le fils est un enfant qui respire, et l’argent que l’on fait fructifier, lui aussi, respire.  --	42_心_息	657	0538	574	674		CJK-Hanja CJK-RSH CJK-RTH CJK-RTK RADICAL_心
憩					rest, take rest	recess			Détente	Tongue . . . nose . . . heart. The sense of breath from the last frame should not be used; it could lead you to put only the nose over the heart and leave the tongue off to one side.  -    -  Recess to me is a school break. At recess some kiddies are comparing their latest body piercings. Tongues and noses are nothing special. The new cool is to have your heart done!  -  Ah recess; tongues slandering, noses being turned up, and beneath it all, young hearts being broken. Dominant in playgrounds is the noise of tongues, which helps me remember that in this kanji tongue comes first.	Langue...nez...cœur. Vous ne pouvez pas utiliser le sens de respirer du cadre précédent, car cela aurait tendance à vous faire écrire le cœur uniquement sous le nez, ce qui serait faux. On exprimera la notion de détente par le fait que la langue cesse de s’activer au profit du nez qui prend le frais durant la pause lors d’une conférence. Le cœur, lui continue de battre.  --	20_心_憩	658			675		CJK-Hanja CJK-RTK RADICAL_心
